event_id,event_year,event_month,event_day,account_id,sampled,event_text,type,subtype,actors,places,keywords,wos_keys,bib_keys,extracted_from,comment
2624,2014,,,60,,,publication,,,,,000342988600055,xue:2014,highly cited from field corpus,
2625,2011,,,60,,,publication,,,,,000299299600013,bhaya:2011,highly cited from field corpus,
2626,2015,,,60,,,publication,,,,,000349840500009,polstein:2015,highly cited from field corpus,
2627,2015,,,60,,,publication,,,,,000351842000026,jiang:2015a,highly cited from field corpus,
2628,2015,,,60,,,publication,,,,,000353338000036,gantz:2015b,highly cited from field corpus,
2629,2003,,,60,,,publication,,,,,000180406700003,schouls:2003,highly cited from field corpus,
2630,2016,,,60,,,publication,,,,,000381278800011,chandrasekaran:2016,highly cited from field corpus,
2631,2015,,,60,,,publication,,,,,000349198800025,tsai:2015,highly cited from field corpus,
2632,2015,,,60,,,publication,,,,,000358172500002,fan:2015,highly cited from field corpus,
2633,2015,,,60,,,publication,,,,,000352633600002,liao:2015b,highly cited from field corpus,
2634,2017,,,60,,,publication,,,,,000394281600011,shmakov:2017,highly cited from field corpus,
